,Names,A,bmb,ismr,A_nf,bmb_nf,ismr_nf,bml,bmg,ismr_l,ismr_g,bml_nf,bmg_nf,ismr_nf_l,ismr_nf_g,lon_min,lat_min,lon_max,lat_max
18,Thwaites,4.569816235789885,30.45707010743855,7.276020483295805,2.8851657724341018,19.617579504797188,7.422995141703412,30.46810352476648,-0.011033417327932275,7.304551453604838,-0.7435170986411777,19.617579504797188,0.0,7.422995141703412,0.0,-108.3,-75.5,-104.0,-74.7
19,Crosson,3.2235619869763887,3.3441758359368063,1.1325505751754303,2.414022198132441,1.1362672197518986,0.513858736704543,3.5964176418416014,-0.25224180590479545,1.707042750775027,-0.29816835612408704,1.3885090256566943,-0.25224180590479545,1.017019135856733,-0.29816835612408704,-111.5,-75.3,-108.3,-74.43
20,Dotson,5.950757049665386,4.13347602050966,0.7583116516113987,5.208390890408211,2.683288871988111,0.562429880049361,4.3483908191872365,-0.21491479867757882,0.9350469401267499,-0.26849530316456366,2.8982036706656897,-0.21491479867757882,0.7299443858557823,-0.26849530316456366,-114.5,-75.3,-111.5,-73.93
21,Getz,38.36375773514678,70.3214963925444,2.0011124326840144,30.994176523170225,49.035848828497876,1.7271820729708014,70.88549273945709,-0.5639963469127005,2.2377601195896144,-0.16280627341837295,49.59984517541055,-0.5639963469127005,1.9898480863889707,-0.16280627341837295,-135.0,-74.9,-114.5,-73.0
22,Land,0.7311166840399447,2.1565982433304307,3.2202313883140774,0.4225587560280489,0.756278597607642,1.953886045428668,2.156828492979097,-0.0002302496486665167,3.293833497371253,-0.015458295715475856,0.7565088472563085,-0.0002302496486665167,2.032702866192865,-0.015458295715475856,-142.0,-75.9,-141.0,-75.2
23,Nickerson,8.698848156848474,30.774631428375915,3.8622077998721633,5.416325299156684,18.579390159305824,3.7448225336406478,30.774631428375915,0.0,3.8622077998721633,0.0,18.579390159305824,0.0,3.7448225336406478,0.0,-149.2,-76.4,-142.0,-75.0
24,Sulzberger,12.61987956361763,83.53430914750393,7.226270281080079,11.362387705191228,78.70911637404512,7.56240547062472,83.54288239915378,-0.008573251649845095,7.283603294540894,-0.09545330277216454,78.71768962569499,-0.008573251649845095,7.6290647983174225,-0.09545330277216454,-151.55,-78.0,-145.0,-76.4
25,Swinburne,1.6197044822686002,19.867630565659915,13.39105574919472,0.7364690651024243,9.596819324023597,14.225820863005383,19.867630565659915,0.0,13.39105574919472,0.0,9.596819324023597,0.0,14.225820863005383,0.0,-154.0,-77.59,-151.55,-76.8
26,Withrow,1.144738865736136,5.676298525662367,5.4133153307514705,0.4580647768303175,1.7814400374523847,4.245695440269762,5.676298525662367,0.0,5.4133153307514705,0.0,1.7814400374523847,0.0,4.245695440269762,0.0,-157.53,-77.5,-155.0,-76.9
27,Ross West,285.6326419608764,44.126606180178996,0.16865422145387152,280.1294023184641,36.37987771024269,0.14177741919424583,49.13276541746218,-5.006159237283231,0.23339763573865235,-0.09791324678860466,41.386036947526,-5.006159237283231,0.20142129798534508,-0.09791324678860466,-180.0,-86.0,-146.7,-77.8
28,Ross East,210.04536131885388,32.73667099967059,0.17014764608162408,204.6221146846267,24.73224576723982,0.13195185841208398,34.26390633882193,-1.5272353391512297,0.19458724952186315,-0.09360068779986917,26.25902535957115,-1.5267795923312868,0.15342934741691217,-0.09374502833600871,158.3,-84.5,180.0,-77.0
29,Drygalski,2.8095292342221025,1.7141499503476407,0.6660698588788053,1.4614679634612517,0.9616367762859762,0.7183337811156181,1.8117989013958948,-0.09764895104825386,0.8012339165188543,-0.31270888776698424,1.058130530670407,-0.09649375438443035,1.0018598242183576,-0.3415243798668965,160.28,-75.55,166.32,-75.2
30,Nansen,2.55875022014221,0.33609915753971864,0.14339831796597002,1.781467949701033,0.10756440636277452,0.06591664545266908,0.45650835151031344,-0.12040919397059464,0.2823395532989933,-0.165638848479663,0.22797360033336914,-0.12040919397059464,0.2519361225016921,-0.165638848479663,162.0,-75.02,165.75,-74.45
31,Aviator,0.7738697228608225,0.0866953613128627,0.12230171068461422,0.5803698787912247,0.0572235633971217,0.10764021594287423,0.10237896453233476,-0.015683603219472056,0.19256143095806538,-0.08851013830025706,0.07290716661659376,-0.015683603219472056,0.20570649957439982,-0.08851013830025706,164.36,-73.9,166.57,-73.65
32,Mariner,3.3784723469634224,1.9205581289603706,0.6205997755086677,2.5252717068003316,1.4350537982483071,0.6203897243833811,2.024644071955979,-0.10408594299560828,0.7987221817185614,-0.1859252837906561,1.5327148904514025,-0.09766109220309535,0.8457187472413761,-0.19499979198703143,166.48,-73.65,169.5,-73.03
33,Lillie,1.0945808491737417,2.2060509818735703,2.2002509929866148,0.7142775838822679,1.9389247622091743,2.9634558573756133,2.2597780934516667,-0.05372711157809602,2.429838126644242,-0.7397955185496936,1.9829769150442023,-0.044052152835027746,3.247149933800694,-1.010463414421008,163.6,-71.11,164.5,-70.43
34,Rennick,3.5666079766209453,1.020951979501823,0.31250319747560695,2.9656837234060016,0.6855183951541183,0.2523473833552727,1.3397057196685316,-0.31875374016670976,0.6033925351656136,-0.3045250933164633,1.0042721353208275,-0.31875374016670976,0.6014173753531085,-0.3045250933164633,160.72,-71.7,162.25,-69.94
35,Cook,4.100302680812581,13.434574435654014,3.576947147443679,2.598881477301125,7.956394751610681,3.342214928635732,13.434574435654014,0.0,3.576947147443679,0.0,7.956394751610681,0.0,3.342214928635732,0.0,150.89,-69.1,154.12,-68.19
36,Ninnis,1.9063638093421986,5.094231583869107,2.9172753724882297,1.1251735491173736,3.133870679549489,3.0406475543842038,5.094231583869107,0.0,2.9172753724882297,0.0,3.133870679549489,0.0,3.0406475543842038,0.0,146.84,-68.5,148.94,-68.1
37,Mertz,7.185201166167892,9.591717189806383,1.4573436057818634,4.440758196565396,4.180960799729238,1.0278352216574496,9.744686090130086,-0.1529689003237027,1.6246816765673922,-0.26204997081868037,4.333929700052941,-0.1529689003237027,1.2439540245204486,-0.26204997081868037,144.0,-67.8,146.6,-66.7
38,Dibble,2.124781510937922,5.6725799234868655,2.914545712279355,1.3093197008260518,3.2858184472727014,2.7396960731676123,5.678976392562913,-0.006396469076048899,2.9391299923037106,-0.45353889105115286,3.2858184472727014,0.0,2.7396960731676123,0.0,133.8,-66.6,135.73,-65.88
39,Holmes,2.6891059496579586,4.554372624625597,1.848950026159896,1.5765277187994184,1.7432075793771888,1.207124378655042,4.554936505501926,-0.000563880876328971,1.859856109942963,-0.03987561783169724,1.743771460253518,-0.000563880876328971,1.219456079796313,-0.03987561783169724,126.0,-67.24,128.66,-66.36
40,Moscow University,5.816652329940936,7.503410731370636,1.4082836599089832,4.255909805039152,3.2724177106351284,0.8394229627455819,8.754235212987494,-1.2508244816168628,2.153008147955127,-0.9911405203059246,4.523242192251991,-1.2508244816168628,1.7156835609376866,-0.9911405203059246,119.0,-67.45,122.8,-66.4
41,Totten,8.185897397521318,15.421933306590947,2.0567288978217793,6.192732449832171,9.473273019816098,1.6700222716091422,16.725706296514772,-1.3037729899238246,2.47399321980215,-1.7674184473452363,10.771386719097295,-1.2981136992811972,2.1764730489759168,-1.7941319877951805,113.31,-67.55,119.0,-66.4
